,images,paths,caption,path1,path2,name1,name2
10241,image 10242: a man is holding a red umbrella in a field	,"cp ""./cv/images/016161.jpg"" vis/imgs/img10242.jpg	",a man is holding a red umbrella in a field,"""./cv/images/016161.jpg""",vis/imgs/img10242.jpg	,016161.jpg,img10242.jpg
10242,image 10243: a bunch of bananas on a table next to a book	,"cp ""./cv/images/023740.jpg"" vis/imgs/img10243.jpg	",a bunch of bananas on a table next to a book,"""./cv/images/023740.jpg""",vis/imgs/img10243.jpg	,023740.jpg,img10243.jpg
10243,image 10244: a close up of a tooth brush in a cup	,"cp ""./cv/images/015537.jpg"" vis/imgs/img10244.jpg	",a close up of a tooth brush in a cup,"""./cv/images/015537.jpg""",vis/imgs/img10244.jpg	,015537.jpg,img10244.jpg
10244,image 10245: a close up of a banana on a plate	,"cp ""./cv/images/037025.jpg"" vis/imgs/img10245.jpg	",a close up of a banana on a plate,"""./cv/images/037025.jpg""",vis/imgs/img10245.jpg	,037025.jpg,img10245.jpg
10245,image 10246: a bathroom with a toilet and a window	,"cp ""./cv/images/028997.jpg"" vis/imgs/img10246.jpg	",a bathroom with a toilet and a window,"""./cv/images/028997.jpg""",vis/imgs/img10246.jpg	,028997.jpg,img10246.jpg
10246,image 10247: a train traveling through a rural country side	,"cp ""./cv/images/001931.jpg"" vis/imgs/img10247.jpg	",a train traveling through a rural country side,"""./cv/images/001931.jpg""",vis/imgs/img10247.jpg	,001931.jpg,img10247.jpg
10247,image 10248: a pair of scissors on a wooden table	,"cp ""./cv/images/013541.jpg"" vis/imgs/img10248.jpg	",a pair of scissors on a wooden table,"""./cv/images/013541.jpg""",vis/imgs/img10248.jpg	,013541.jpg,img10248.jpg
10248,image 10249: a view of a mountain range from the ground	,"cp ""./cv/images/011132.jpg"" vis/imgs/img10249.jpg	",a view of a mountain range from the ground,"""./cv/images/011132.jpg""",vis/imgs/img10249.jpg	,011132.jpg,img10249.jpg
10249,image 10250: a man sitting at a desk with a laptop computer	,"cp ""./cv/images/002988.jpg"" vis/imgs/img10250.jpg	",a man sitting at a desk with a laptop computer,"""./cv/images/002988.jpg""",vis/imgs/img10250.jpg	,002988.jpg,img10250.jpg
10250,image 10251: a large building with a clock tower on top of it	,"cp ""./cv/images/001573.jpg"" vis/imgs/img10251.jpg	",a large building with a clock tower on top of it,"""./cv/images/001573.jpg""",vis/imgs/img10251.jpg	,001573.jpg,img10251.jpg
10251,image 10252: a person sitting on a couch with a laptop	,"cp ""./cv/images/016401.jpg"" vis/imgs/img10252.jpg	",a person sitting on a couch with a laptop,"""./cv/images/016401.jpg""",vis/imgs/img10252.jpg	,016401.jpg,img10252.jpg
10252,image 10253: a street sign on a pole in a wooded area	,"cp ""./cv/images/000510.jpg"" vis/imgs/img10253.jpg	",a street sign on a pole in a wooded area,"""./cv/images/000510.jpg""",vis/imgs/img10253.jpg	,000510.jpg,img10253.jpg
10253,image 10254: a close up of a bowl of food with a spoon	,"cp ""./cv/images/029406.jpg"" vis/imgs/img10254.jpg	",a close up of a bowl of food with a spoon,"""./cv/images/029406.jpg""",vis/imgs/img10254.jpg	,029406.jpg,img10254.jpg
10254,image 10255: a bottle of wine and a glass of wine	,"cp ""./cv/images/000021.jpg"" vis/imgs/img10255.jpg	",a bottle of wine and a glass of wine,"""./cv/images/000021.jpg""",vis/imgs/img10255.jpg	,000021.jpg,img10255.jpg
10255,image 10256: a car is stopped at a traffic light	,"cp ""./cv/images/019315.jpg"" vis/imgs/img10256.jpg	",a car is stopped at a traffic light,"""./cv/images/019315.jpg""",vis/imgs/img10256.jpg	,019315.jpg,img10256.jpg
10256,image 10257: a group of young men standing next to each other	,"cp ""./cv/images/031957.jpg"" vis/imgs/img10257.jpg	",a group of young men standing next to each other,"""./cv/images/031957.jpg""",vis/imgs/img10257.jpg	,031957.jpg,img10257.jpg
10257,image 10258: a laptop computer sitting on top of a desk	,"cp ""./cv/images/013487.jpg"" vis/imgs/img10258.jpg	",a laptop computer sitting on top of a desk,"""./cv/images/013487.jpg""",vis/imgs/img10258.jpg	,013487.jpg,img10258.jpg
10258,image 10259: a bunch of stuffed animals sitting on a shelf	,"cp ""./cv/images/029153.jpg"" vis/imgs/img10259.jpg	",a bunch of stuffed animals sitting on a shelf,"""./cv/images/029153.jpg""",vis/imgs/img10259.jpg	,029153.jpg,img10259.jpg
10259,image 10260: a person is flying a kite in the sky	,"cp ""./cv/images/004806.jpg"" vis/imgs/img10260.jpg	",a person is flying a kite in the sky,"""./cv/images/004806.jpg""",vis/imgs/img10260.jpg	,004806.jpg,img10260.jpg
10260,image 10261: a teddy bear sitting on a table with a teddy bear	,"cp ""./cv/images/028102.jpg"" vis/imgs/img10261.jpg	",a teddy bear sitting on a table with a teddy bear,"""./cv/images/028102.jpg""",vis/imgs/img10261.jpg	,028102.jpg,img10261.jpg
10261,image 10262: a bowl of soup and a bowl of soup on a table	,"cp ""./cv/images/028183.jpg"" vis/imgs/img10262.jpg	",a bowl of soup and a bowl of soup on a table,"""./cv/images/028183.jpg""",vis/imgs/img10262.jpg	,028183.jpg,img10262.jpg
10262,image 10263: a man and a woman standing next to each other	,"cp ""./cv/images/009920.jpg"" vis/imgs/img10263.jpg	",a man and a woman standing next to each other,"""./cv/images/009920.jpg""",vis/imgs/img10263.jpg	,009920.jpg,img10263.jpg
10263,image 10264: a microwave oven sitting on top of a counter	,"cp ""./cv/images/012264.jpg"" vis/imgs/img10264.jpg	",a microwave oven sitting on top of a counter,"""./cv/images/012264.jpg""",vis/imgs/img10264.jpg	,012264.jpg,img10264.jpg
10264,image 10265: a man riding a bike down a street	,"cp ""./cv/images/005762.jpg"" vis/imgs/img10265.jpg	",a man riding a bike down a street,"""./cv/images/005762.jpg""",vis/imgs/img10265.jpg	,005762.jpg,img10265.jpg
10265,image 10266: a man is holding a cell phone in his hand	,"cp ""./cv/images/026449.jpg"" vis/imgs/img10266.jpg	",a man is holding a cell phone in his hand,"""./cv/images/026449.jpg""",vis/imgs/img10266.jpg	,026449.jpg,img10266.jpg
10266,image 10267: a man holding a cell phone in his hand	,"cp ""./cv/images/018409.jpg"" vis/imgs/img10267.jpg	",a man holding a cell phone in his hand,"""./cv/images/018409.jpg""",vis/imgs/img10267.jpg	,018409.jpg,img10267.jpg
10267,image 10268: a man riding a snowboard down a snow covered slope	,"cp ""./cv/images/017430.jpg"" vis/imgs/img10268.jpg	",a man riding a snowboard down a snow covered slope,"""./cv/images/017430.jpg""",vis/imgs/img10268.jpg	,017430.jpg,img10268.jpg
10268,image 10269: a white and brown horse standing in a barn	,"cp ""./cv/images/029213.jpg"" vis/imgs/img10269.jpg	",a white and brown horse standing in a barn,"""./cv/images/029213.jpg""",vis/imgs/img10269.jpg	,029213.jpg,img10269.jpg
10269,image 10270: a woman is holding a teddy bear in her underwear	,"cp ""./cv/images/032420.jpg"" vis/imgs/img10270.jpg	",a woman is holding a teddy bear in her underwear,"""./cv/images/032420.jpg""",vis/imgs/img10270.jpg	,032420.jpg,img10270.jpg
10270,image 10271: a pair of scissors on a piece of paper	,"cp ""./cv/images/032559.jpg"" vis/imgs/img10271.jpg	",a pair of scissors on a piece of paper,"""./cv/images/032559.jpg""",vis/imgs/img10271.jpg	,032559.jpg,img10271.jpg
10271,image 10272: a bird sitting on top of a tree branch	,"cp ""./cv/images/020511.jpg"" vis/imgs/img10272.jpg	",a bird sitting on top of a tree branch,"""./cv/images/020511.jpg""",vis/imgs/img10272.jpg	,020511.jpg,img10272.jpg
10272,image 10273: a white plate topped with a piece of food	,"cp ""./cv/images/033353.jpg"" vis/imgs/img10273.jpg	",a white plate topped with a piece of food,"""./cv/images/033353.jpg""",vis/imgs/img10273.jpg	,033353.jpg,img10273.jpg
10273,image 10274: a bunch of bananas hanging from a tree	,"cp ""./cv/images/016447.jpg"" vis/imgs/img10274.jpg	",a bunch of bananas hanging from a tree,"""./cv/images/016447.jpg""",vis/imgs/img10274.jpg	,016447.jpg,img10274.jpg
10274,image 10275: a toaster oven sitting on top of a counter	,"cp ""./cv/images/002559.jpg"" vis/imgs/img10275.jpg	",a toaster oven sitting on top of a counter,"""./cv/images/002559.jpg""",vis/imgs/img10275.jpg	,002559.jpg,img10275.jpg
10275,image 10276: a little girl holding a pair of scissors	,"cp ""./cv/images/033304.jpg"" vis/imgs/img10276.jpg	",a little girl holding a pair of scissors,"""./cv/images/033304.jpg""",vis/imgs/img10276.jpg	,033304.jpg,img10276.jpg
10276,image 10277: a close up of a red rose in a vase	,"cp ""./cv/images/025995.jpg"" vis/imgs/img10277.jpg	",a close up of a red rose in a vase,"""./cv/images/025995.jpg""",vis/imgs/img10277.jpg	,025995.jpg,img10277.jpg
10277,image 10278: a city street with a large building and a clock tower	,"cp ""./cv/images/029199.jpg"" vis/imgs/img10278.jpg	",a city street with a large building and a clock tower,"""./cv/images/029199.jpg""",vis/imgs/img10278.jpg	,029199.jpg,img10278.jpg
10278,image 10279: a woman holding a toothbrush in her mouth	,"cp ""./cv/images/009867.jpg"" vis/imgs/img10279.jpg	",a woman holding a toothbrush in her mouth,"""./cv/images/009867.jpg""",vis/imgs/img10279.jpg	,009867.jpg,img10279.jpg
10279,image 10280: a close up of a fire hydrant on a sidewalk	,"cp ""./cv/images/011861.jpg"" vis/imgs/img10280.jpg	",a close up of a fire hydrant on a sidewalk,"""./cv/images/011861.jpg""",vis/imgs/img10280.jpg	,011861.jpg,img10280.jpg
10280,image 10281: a close up of a vase with flowers in it	,"cp ""./cv/images/014241.jpg"" vis/imgs/img10281.jpg	",a close up of a vase with flowers in it,"""./cv/images/014241.jpg""",vis/imgs/img10281.jpg	,014241.jpg,img10281.jpg
10281,image 10282: a close up of a plate of food with broccoli	,"cp ""./cv/images/017666.jpg"" vis/imgs/img10282.jpg	",a close up of a plate of food with broccoli,"""./cv/images/017666.jpg""",vis/imgs/img10282.jpg	,017666.jpg,img10282.jpg
10282,image 10283: a close up of a flower in a vase	,"cp ""./cv/images/032201.jpg"" vis/imgs/img10283.jpg	",a close up of a flower in a vase,"""./cv/images/032201.jpg""",vis/imgs/img10283.jpg	,032201.jpg,img10283.jpg
10283,image 10284: a man is standing in the water with a dog	,"cp ""./cv/images/028069.jpg"" vis/imgs/img10284.jpg	",a man is standing in the water with a dog,"""./cv/images/028069.jpg""",vis/imgs/img10284.jpg	,028069.jpg,img10284.jpg
10284,image 10285: a woman is talking on a cell phone	,"cp ""./cv/images/029720.jpg"" vis/imgs/img10285.jpg	",a woman is talking on a cell phone,"""./cv/images/029720.jpg""",vis/imgs/img10285.jpg	,029720.jpg,img10285.jpg
10285,image 10286: a black and white photo of a man wearing a suit and tie	,"cp ""./cv/images/035018.jpg"" vis/imgs/img10286.jpg	",a black and white photo of a man wearing a suit and tie,"""./cv/images/035018.jpg""",vis/imgs/img10286.jpg	,035018.jpg,img10286.jpg
10286,image 10287: a bike parked on the side of a building	,"cp ""./cv/images/022681.jpg"" vis/imgs/img10287.jpg	",a bike parked on the side of a building,"""./cv/images/022681.jpg""",vis/imgs/img10287.jpg	,022681.jpg,img10287.jpg
10287,image 10288: a person is riding a motorcycle with a dog	,"cp ""./cv/images/019938.jpg"" vis/imgs/img10288.jpg	",a person is riding a motorcycle with a dog,"""./cv/images/019938.jpg""",vis/imgs/img10288.jpg	,019938.jpg,img10288.jpg
10288,image 10289: a man is playing tennis on a tennis court	,"cp ""./cv/images/012159.jpg"" vis/imgs/img10289.jpg	",a man is playing tennis on a tennis court,"""./cv/images/012159.jpg""",vis/imgs/img10289.jpg	,012159.jpg,img10289.jpg
10289,image 10290: a view of a mountain range from a mountain	,"cp ""./cv/images/011305.jpg"" vis/imgs/img10290.jpg	",a view of a mountain range from a mountain,"""./cv/images/011305.jpg""",vis/imgs/img10290.jpg	,011305.jpg,img10290.jpg
10290,image 10291: a car parked in front of a building	,"cp ""./cv/images/035013.jpg"" vis/imgs/img10291.jpg	",a car parked in front of a building,"""./cv/images/035013.jpg""",vis/imgs/img10291.jpg	,035013.jpg,img10291.jpg
10291,image 10292: a large body of water with a boat in the background	,"cp ""./cv/images/032623.jpg"" vis/imgs/img10292.jpg	",a large body of water with a boat in the background,"""./cv/images/032623.jpg""",vis/imgs/img10292.jpg	,032623.jpg,img10292.jpg
10292,image 10293: a tree with a bunch of trees in the background	,"cp ""./cv/images/015047.jpg"" vis/imgs/img10293.jpg	",a tree with a bunch of trees in the background,"""./cv/images/015047.jpg""",vis/imgs/img10293.jpg	,015047.jpg,img10293.jpg
10293,image 10294: a close up of a bunch of broccoli on a table	,"cp ""./cv/images/030420.jpg"" vis/imgs/img10294.jpg	",a close up of a bunch of broccoli on a table,"""./cv/images/030420.jpg""",vis/imgs/img10294.jpg	,030420.jpg,img10294.jpg
10294,image 10295: a man and a woman sitting in front of a laptop	,"cp ""./cv/images/003611.jpg"" vis/imgs/img10295.jpg	",a man and a woman sitting in front of a laptop,"""./cv/images/003611.jpg""",vis/imgs/img10295.jpg	,003611.jpg,img10295.jpg
10295,image 10296: a vase of flowers is sitting on a table	,"cp ""./cv/images/000636.jpg"" vis/imgs/img10296.jpg	",a vase of flowers is sitting on a table,"""./cv/images/000636.jpg""",vis/imgs/img10296.jpg	,000636.jpg,img10296.jpg
10296,image 10297: a refrigerator with a lot of magnets on it	,"cp ""./cv/images/033428.jpg"" vis/imgs/img10297.jpg	",a refrigerator with a lot of magnets on it,"""./cv/images/033428.jpg""",vis/imgs/img10297.jpg	,033428.jpg,img10297.jpg
10297,image 10298: a woman wearing a hat and a tie	,"cp ""./cv/images/009728.jpg"" vis/imgs/img10298.jpg	",a woman wearing a hat and a tie,"""./cv/images/009728.jpg""",vis/imgs/img10298.jpg	,009728.jpg,img10298.jpg
10298,image 10299: a person is standing on a wall in a room	,"cp ""./cv/images/011250.jpg"" vis/imgs/img10299.jpg	",a person is standing on a wall in a room,"""./cv/images/011250.jpg""",vis/imgs/img10299.jpg	,011250.jpg,img10299.jpg
10299,image 10300: a boat on the water with a mountain in the background	,"cp ""./cv/images/036906.jpg"" vis/imgs/img10300.jpg	",a boat on the water with a mountain in the background,"""./cv/images/036906.jpg""",vis/imgs/img10300.jpg	,036906.jpg,img10300.jpg
10300,image 10301: a man in a suit and tie standing next to a woman	,"cp ""./cv/images/033458.jpg"" vis/imgs/img10301.jpg	",a man in a suit and tie standing next to a woman,"""./cv/images/033458.jpg""",vis/imgs/img10301.jpg	,033458.jpg,img10301.jpg
10301,image 10302: a man holding a cell phone in his hand	,"cp ""./cv/images/021793.jpg"" vis/imgs/img10302.jpg	",a man holding a cell phone in his hand,"""./cv/images/021793.jpg""",vis/imgs/img10302.jpg	,021793.jpg,img10302.jpg
10302,image 10303: a man is walking on a beach with a surfboard	,"cp ""./cv/images/024598.jpg"" vis/imgs/img10303.jpg	",a man is walking on a beach with a surfboard,"""./cv/images/024598.jpg""",vis/imgs/img10303.jpg	,024598.jpg,img10303.jpg
10303,image 10304: a cat sitting on a bench in a park	,"cp ""./cv/images/006169.jpg"" vis/imgs/img10304.jpg	",a cat sitting on a bench in a park,"""./cv/images/006169.jpg""",vis/imgs/img10304.jpg	,006169.jpg,img10304.jpg
10304,image 10305: a woman riding a bike on a city street	,"cp ""./cv/images/020128.jpg"" vis/imgs/img10305.jpg	",a woman riding a bike on a city street,"""./cv/images/020128.jpg""",vis/imgs/img10305.jpg	,020128.jpg,img10305.jpg
10305,image 10306: a person holding a red and white umbrella	,"cp ""./cv/images/032861.jpg"" vis/imgs/img10306.jpg	",a person holding a red and white umbrella,"""./cv/images/032861.jpg""",vis/imgs/img10306.jpg	,032861.jpg,img10306.jpg
10306,image 10307: a teddy bear is sitting on a table	,"cp ""./cv/images/026710.jpg"" vis/imgs/img10307.jpg	",a teddy bear is sitting on a table,"""./cv/images/026710.jpg""",vis/imgs/img10307.jpg	,026710.jpg,img10307.jpg
10307,image 10308: a view of a mountain range from the ocean	,"cp ""./cv/images/030724.jpg"" vis/imgs/img10308.jpg	",a view of a mountain range from the ocean,"""./cv/images/030724.jpg""",vis/imgs/img10308.jpg	,030724.jpg,img10308.jpg
10308,image 10309: a vase filled with flowers on top of a table	,"cp ""./cv/images/014069.jpg"" vis/imgs/img10309.jpg	",a vase filled with flowers on top of a table,"""./cv/images/014069.jpg""",vis/imgs/img10309.jpg	,014069.jpg,img10309.jpg
10309,image 10310: a white and black dog is standing in the grass	,"cp ""./cv/images/033307.jpg"" vis/imgs/img10310.jpg	",a white and black dog is standing in the grass,"""./cv/images/033307.jpg""",vis/imgs/img10310.jpg	,033307.jpg,img10310.jpg
10310,image 10311: a woman holding a cell phone in her hand	,"cp ""./cv/images/018467.jpg"" vis/imgs/img10311.jpg	",a woman holding a cell phone in her hand,"""./cv/images/018467.jpg""",vis/imgs/img10311.jpg	,018467.jpg,img10311.jpg
10311,image 10312: a person is holding a small bird on a leash	,"cp ""./cv/images/013393.jpg"" vis/imgs/img10312.jpg	",a person is holding a small bird on a leash,"""./cv/images/013393.jpg""",vis/imgs/img10312.jpg	,013393.jpg,img10312.jpg
10312,image 10313: a man sitting in front of a laptop computer	,"cp ""./cv/images/008703.jpg"" vis/imgs/img10313.jpg	",a man sitting in front of a laptop computer,"""./cv/images/008703.jpg""",vis/imgs/img10313.jpg	,008703.jpg,img10313.jpg
10313,image 10314: a person is holding a pair of scissors	,"cp ""./cv/images/027317.jpg"" vis/imgs/img10314.jpg	",a person is holding a pair of scissors,"""./cv/images/027317.jpg""",vis/imgs/img10314.jpg	,027317.jpg,img10314.jpg
10314,image 10315: a woman is standing in a bathroom with a toilet	,"cp ""./cv/images/030905.jpg"" vis/imgs/img10315.jpg	",a woman is standing in a bathroom with a toilet,"""./cv/images/030905.jpg""",vis/imgs/img10315.jpg	,030905.jpg,img10315.jpg
10315,image 10316: a couple of birds sitting on top of a wooden bench	,"cp ""./cv/images/006324.jpg"" vis/imgs/img10316.jpg	",a couple of birds sitting on top of a wooden bench,"""./cv/images/006324.jpg""",vis/imgs/img10316.jpg	,006324.jpg,img10316.jpg
